id,remitente_id,destinatario_id,monto,fecha,tipo
4904,255,597,606.04,2023-04-26 15:24:15,transferencia
4905,467,484,189.68,2023-11-02 02:09:10,transferencia
4906,496,371,453.04,2023-03-13 00:05:40,transferencia
4907,861,352,27.74,2021-11-25 00:14:34,transferencia
4908,59,317,187.12,2022-07-24 21:53:25,transferencia
4909,392,1019,405.07,2020-07-30 08:17:53,transferencia
4910,778,942,912.27,2023-07-11 13:02:12,transferencia
4911,142,186,279.78,2023-05-23 23:01:40,transferencia
4912,695,684,561.11,2020-12-07 08:42:28,transferencia
4913,837,302,840.34,2021-05-05 03:03:53,transferencia
4914,54,211,921.86,2023-07-21 02:27:50,transferencia
4915,716,836,643.74,2022-09-02 06:58:52,transferencia
4916,401,854,388.05,2020-08-25 18:06:16,transferencia
4917,189,854,36.5,2023-06-30 23:14:11,transferencia
4918,916,865,964.01,2020-10-15 19:38:25,transferencia
4919,381,264,833.97,2023-08-18 13:53:18,transferencia
4920,139,17,815.91,2022-09-25 08:29:00,pago
4921,525,227,18.45,2022-08-14 00:42:23,transferencia
4922,932,400,698.36,2022-01-14 13:25:03,transferencia
4923,806,438,107.76,2021-06-16 19:30:27,transferencia
4924,802,803,611.89,2020-07-02 00:02:00,transferencia
4925,101,854,444.53,2020-12-04 16:55:37,transferencia
4926,30,673,466.76,2020-11-05 07:34:23,transferencia
4927,27,176,658.82,2020-10-18 02:29:56,transferencia
4928,958,159,745.31,2023-09-15 16:52:03,transferencia
4929,774,522,112.4,2020-02-09 15:16:43,transferencia
4930,943,449,818.25,2020-02-07 09:01:20,transferencia
4931,700,3,242.94,2022-08-17 23:33:27,pago
4932,517,575,271.28,2021-11-14 23:53:38,transferencia
4933,644,340,121.53,2021-06-13 17:59:21,transferencia
4934,710,480,344.13,2020-08-06 15:55:15,transferencia
4935,964,746,321.27,2022-08-22 20:23:42,transferencia
4936,349,776,562.45,2022-12-17 14:10:57,transferencia
4937,835,272,854.86,2021-05-27 11:15:12,transferencia
4938,448,335,800.11,2021-05-25 05:50:05,transferencia
4939,186,949,738.54,2022-10-24 21:40:54,transferencia
4940,139,328,146.31,2022-09-11 06:59:33,transferencia
4941,849,334,410.71,2020-01-29 18:21:49,transferencia
4942,162,802,805.92,2020-07-24 21:08:01,transferencia
4943,786,207,454.8,2020-06-11 22:30:56,transferencia
4944,986,507,607.58,2023-03-15 10:10:21,transferencia
4945,289,511,478.86,2020-09-24 10:52:20,transferencia
4946,131,952,383.13,2023-07-03 23:47:29,transferencia
4947,633,319,36.88,2022-11-28 01:16:33,transferencia
4948,969,386,361.0,2021-07-04 03:25:27,transferencia
4949,981,797,79.6,2021-04-17 14:51:17,transferencia
4950,641,368,61.81,2022-01-21 22:40:38,transferencia
4951,495,464,877.8,2022-02-12 04:30:08,transferencia
4952,508,305,983.04,2023-11-29 17:43:35,transferencia
4953,555,705,71.94,2021-03-04 13:22:22,transferencia
4954,387,311,180.35,2020-04-29 07:30:50,transferencia
4955,680,225,410.05,2022-03-13 17:56:49,transferencia
4956,414,491,653.25,2023-01-03 05:54:27,transferencia
4957,450,757,278.84,2021-04-10 13:28:43,transferencia
4958,26,597,74.58,2020-09-12 15:37:48,transferencia
4959,224,210,697.95,2022-05-03 07:51:30,transferencia
4960,590,618,368.34,2022-04-20 09:48:29,transferencia
4961,830,571,345.22,2022-09-29 14:32:26,transferencia
4962,492,968,649.8,2020-08-02 15:49:23,transferencia
4963,983,728,992.01,2021-03-11 09:45:00,transferencia
4964,627,555,866.31,2023-05-22 15:54:21,transferencia
4965,907,107,869.28,2020-12-01 08:53:20,transferencia
4966,711,990,367.74,2021-04-10 04:10:26,transferencia
4967,68,538,422.64,2020-04-11 00:37:17,transferencia
4968,718,696,773.49,2023-06-17 06:25:56,transferencia
4969,348,574,26.32,2022-07-15 09:22:39,transferencia
4970,187,840,12.48,2021-01-24 14:11:45,transferencia
4971,188,319,499.34,2023-07-25 17:06:12,transferencia
4972,900,167,536.11,2021-01-25 03:09:45,transferencia
4973,409,103,420.3,2023-10-24 08:38:43,transferencia
4974,84,448,516.08,2022-09-17 17:44:23,transferencia
4975,205,971,620.05,2020-06-25 08:52:22,transferencia
4976,980,171,183.39,2020-01-07 22:48:28,transferencia
4977,794,757,284.65,2020-10-07 12:40:35,transferencia
4978,786,161,267.73,2023-08-09 12:12:48,transferencia
4979,654,702,583.24,2023-02-16 01:30:41,transferencia
4980,401,76,586.13,2021-04-27 02:28:14,transferencia
4981,547,281,495.35,2021-05-31 17:01:37,transferencia
4982,151,331,175.09,2020-01-16 10:16:57,transferencia
4983,36,523,194.28,2022-11-04 02:58:58,transferencia
4984,469,257,269.8,2022-07-29 20:53:39,transferencia
4985,533,61,248.04,2022-08-10 03:33:03,transferencia
4986,219,287,332.55,2021-12-16 12:05:18,transferencia
4987,163,90,181.28,2021-07-20 10:17:27,transferencia
4988,416,666,548.1,2021-07-25 06:35:19,transferencia
4989,708,970,427.59,2022-08-30 23:12:01,transferencia
4990,58,438,803.22,2022-06-05 15:21:26,transferencia
4991,136,925,578.1,2020-10-13 03:48:22,transferencia
4992,78,515,221.36,2021-06-14 19:45:42,transferencia
4993,934,111,906.65,2022-11-18 22:55:53,transferencia
4994,788,232,210.85,2021-10-28 07:20:39,transferencia
4995,229,296,921.76,2020-04-23 13:16:13,transferencia
4996,127,736,349.84,2021-07-16 16:43:56,transferencia
4997,99,673,359.97,2020-08-29 16:14:55,transferencia
4998,22,847,564.78,2020-08-09 17:32:33,transferencia
4999,450,986,375.96,2021-03-05 05:19:46,transferencia
5000,32,622,46.23,2022-12-10 14:55:26,transferencia
5001,280,491,74.98,2022-05-29 12:08:33,transferencia
5002,656,938,834.79,2021-06-13 12:10:51,transferencia
5003,819,977,574.36,2023-12-19 10:46:32,transferencia
5004,383,154,894.65,2021-10-03 23:43:15,transferencia
5005,473,334,553.42,2021-04-13 16:58:43,transferencia
5006,525,877,948.23,2021-02-04 15:31:04,transferencia
5007,626,956,264.28,2022-03-19 08:40:41,transferencia
5008,997,459,174.21,2020-06-05 16:31:41,transferencia
5009,299,254,646.01,2023-11-14 04:26:19,transferencia
5010,188,605,780.93,2022-06-04 22:52:14,transferencia
5011,226,131,37.36,2023-06-08 09:10:09,transferencia
5012,403,631,418.5,2022-08-16 17:09:48,transferencia
5013,867,604,117.1,2022-10-02 18:11:14,transferencia
5014,71,340,653.85,2021-10-31 02:11:41,transferencia
5015,322,37,644.1,2022-08-28 04:45:34,transferencia
5016,644,433,39.19,2020-04-01 10:27:27,transferencia
5017,828,86,217.44,2023-01-28 02:57:42,transferencia
5018,266,257,937.67,2021-06-13 22:54:00,transferencia
5019,519,71,702.57,2023-02-08 23:01:49,transferencia
5020,549,639,428.4,2020-01-31 07:05:41,transferencia
5021,626,653,982.83,2020-04-27 16:17:40,transferencia
5022,566,961,222.81,2023-06-25 11:40:43,transferencia
5023,669,332,730.51,2022-08-08 12:14:17,transferencia
5024,542,704,651.77,2022-06-02 07:14:53,transferencia
5025,632,989,708.48,2021-11-28 04:03:01,transferencia
5026,518,321,602.98,2021-06-01 10:00:46,transferencia
5027,576,522,233.1,2021-02-07 12:47:40,transferencia
5028,793,848,306.81,2023-11-17 11:31:29,transferencia
5029,419,284,624.5,2021-10-11 07:05:53,transferencia
5030,419,5,259.62,2023-11-28 08:31:15,pago
5031,457,437,192.8,2021-04-08 04:41:56,transferencia
5032,872,1,689.64,2020-04-09 20:58:30,pago
5033,43,828,302.73,2020-05-11 08:24:32,transferencia
5034,821,716,673.96,2022-11-20 22:57:32,transferencia
5035,969,959,907.66,2022-05-23 17:51:24,transferencia
5036,271,168,867.83,2023-07-10 19:38:17,transferencia
5037,702,645,954.23,2020-03-24 03:30:35,transferencia
5038,997,312,890.69,2020-04-13 00:46:29,transferencia
5039,244,564,897.28,2023-02-17 05:25:48,transferencia
5040,340,198,301.53,2023-05-16 12:30:19,transferencia
5041,311,864,319.44,2020-10-28 10:04:32,transferencia
5042,33,426,308.81,2022-11-15 16:44:51,transferencia
5043,122,427,604.09,2023-08-01 21:40:17,transferencia
5044,91,655,968.65,2023-10-30 05:34:57,transferencia
5045,52,646,680.86,2020-02-22 10:48:03,transferencia
5046,980,618,411.64,2022-03-27 04:48:37,transferencia
5047,263,944,833.83,2021-10-04 11:26:07,transferencia
5048,39,995,789.92,2023-04-22 05:22:21,transferencia
5049,227,72,567.88,2020-10-10 11:35:10,transferencia
5050,787,417,757.59,2021-08-09 20:14:28,transferencia
5051,466,642,73.25,2023-11-21 21:33:43,transferencia
5052,516,716,735.61,2022-06-20 14:39:15,transferencia
5053,974,1020,837.19,2021-06-18 05:25:49,transferencia
5054,563,581,736.84,2023-01-06 11:55:51,transferencia
5055,478,956,833.49,2022-04-11 05:41:40,transferencia
5056,823,471,781.21,2023-10-01 11:08:18,transferencia
5057,252,718,868.13,2021-08-17 06:34:16,transferencia
5058,62,86,348.76,2020-06-11 13:33:00,transferencia
5059,997,329,144.19,2021-07-28 07:29:01,transferencia
5060,403,685,813.03,2020-08-14 11:05:30,transferencia
5061,738,9,657.53,2020-08-07 11:19:05,pago
5062,571,558,718.82,2020-09-04 12:15:29,transferencia
5063,56,366,911.67,2020-01-11 22:32:45,transferencia
5064,327,418,206.61,2023-09-24 14:00:11,transferencia
5065,614,369,435.99,2020-08-03 16:24:15,transferencia
5066,530,118,461.64,2021-05-27 13:07:59,transferencia
5067,742,218,777.56,2023-03-11 06:55:12,transferencia
5068,185,274,24.42,2020-06-21 20:04:34,transferencia
5069,647,11,637.06,2021-09-01 11:58:06,pago
5070,43,937,654.74,2023-07-11 19:40:49,transferencia
5071,120,295,403.0,2023-03-26 18:33:43,transferencia
5072,920,229,300.67,2021-11-29 17:49:19,transferencia
5073,467,826,567.64,2020-12-26 19:49:35,transferencia
5074,662,567,953.42,2021-09-07 19:17:12,transferencia
5075,231,621,985.99,2020-06-23 04:50:20,transferencia
5076,186,502,227.03,2021-03-01 00:54:20,transferencia
5077,172,69,422.92,2020-09-05 13:20:09,transferencia
5078,727,657,159.59,2023-10-21 21:41:09,transferencia
5079,811,727,259.76,2022-08-06 08:50:49,transferencia
5080,349,800,947.67,2020-05-26 09:33:57,transferencia
5081,335,609,174.37,2021-05-14 05:19:05,transferencia
5082,607,850,561.14,2020-08-28 04:33:13,transferencia
5083,902,590,381.86,2020-06-29 23:18:17,transferencia
5084,63,664,171.0,2023-01-28 05:15:43,transferencia
5085,102,783,57.36,2022-08-19 22:02:37,transferencia
5086,209,82,617.5,2023-08-20 21:20:32,transferencia
5087,483,206,377.06,2021-07-31 21:15:39,transferencia
5088,189,284,944.97,2022-01-14 13:15:32,transferencia
5089,567,584,533.16,2020-11-21 05:27:54,transferencia
5090,82,390,917.23,2022-05-28 11:07:20,transferencia
5091,860,623,609.7,2022-04-27 18:14:49,transferencia
5092,81,36,805.98,2020-02-22 23:14:54,transferencia
5093,671,409,761.99,2023-05-13 12:34:35,transferencia
5094,724,149,821.23,2021-01-26 03:45:57,transferencia
5095,349,446,864.44,2023-03-13 09:40:39,transferencia
5096,219,761,34.99,2020-09-09 19:31:50,transferencia
5097,567,353,385.01,2022-10-10 20:10:55,transferencia
5098,254,46,446.27,2021-03-04 10:01:01,transferencia
5099,986,178,832.69,2022-10-21 15:41:35,transferencia
5100,289,694,765.42,2021-09-02 19:13:02,transferencia
5101,239,128,258.61,2020-07-20 13:27:22,transferencia
5102,572,33,669.67,2023-09-07 18:41:18,transferencia
5103,784,504,630.3,2020-10-28 00:53:28,transferencia
5104,247,982,174.19,2020-05-28 18:43:37,transferencia
5105,130,868,361.69,2020-06-18 01:11:56,transferencia
5106,860,266,106.27,2022-05-02 21:22:06,transferencia
5107,388,75,228.49,2022-04-21 10:16:21,transferencia
5108,801,510,571.54,2022-07-28 18:23:15,transferencia
5109,587,371,848.24,2021-11-02 07:37:32,transferencia
5110,929,634,820.79,2021-01-10 18:33:49,transferencia
5111,189,384,969.53,2022-03-20 19:38:19,transferencia
5112,779,324,937.23,2020-05-02 03:16:58,transferencia
5113,869,167,389.46,2023-08-13 15:47:48,transferencia
5114,349,139,925.46,2023-04-08 20:35:34,transferencia
5115,423,41,750.89,2022-09-28 21:51:50,transferencia
5116,579,994,653.59,2022-06-02 01:50:10,transferencia
5117,751,164,370.98,2022-01-07 02:08:21,transferencia
5118,603,342,524.66,2021-09-01 20:13:34,transferencia
5119,600,493,421.05,2022-12-05 09:05:01,transferencia
5120,753,214,684.57,2020-04-30 07:06:22,transferencia
5121,628,648,34.97,2021-08-11 09:47:22,transferencia
5122,237,642,734.38,2021-10-08 12:02:36,transferencia
5123,752,228,326.6,2021-03-15 19:30:03,transferencia
5124,320,610,413.27,2022-06-14 20:57:41,transferencia
5125,220,553,753.8,2020-03-26 05:03:15,transferencia
5126,963,13,866.8,2023-10-10 21:04:17,pago
5127,392,575,880.76,2021-05-13 22:36:43,transferencia
5128,944,376,332.77,2023-10-27 12:28:39,transferencia
5129,513,689,224.56,2022-02-08 22:39:05,transferencia
5130,963,448,667.77,2021-01-16 20:45:48,transferencia
5131,113,183,727.78,2022-09-10 11:05:13,transferencia
5132,155,98,922.0,2021-08-06 19:09:21,transferencia
5133,366,958,207.63,2021-02-01 12:04:48,transferencia
5134,711,416,605.06,2020-08-06 07:10:09,transferencia
5135,243,340,661.7,2020-07-13 23:13:23,transferencia
5136,743,874,535.87,2021-08-22 18:28:01,transferencia
5137,851,477,835.87,2023-08-20 23:05:59,transferencia
5138,844,447,498.11,2021-01-18 01:24:32,transferencia
5139,95,767,983.88,2022-03-25 08:08:17,transferencia
5140,159,308,100.22,2021-06-23 14:13:22,transferencia
5141,811,502,700.8,2020-02-01 03:14:56,transferencia
5142,443,255,470.79,2022-09-09 01:00:38,transferencia
5143,674,392,354.21,2021-08-08 12:08:58,transferencia
5144,934,867,809.47,2023-03-20 12:27:48,transferencia
5145,117,920,368.29,2023-03-01 08:44:14,transferencia
5146,663,744,800.8,2020-01-05 14:34:09,transferencia
5147,41,526,627.8,2021-09-20 18:58:31,transferencia
5148,572,207,487.28,2023-05-07 23:11:17,transferencia
5149,546,885,917.89,2020-09-14 21:11:49,transferencia
5150,450,623,209.04,2022-01-04 21:16:55,transferencia
5151,632,167,253.47,2021-01-08 10:21:39,transferencia
5152,426,349,555.35,2022-08-11 07:33:04,transferencia
5153,308,1019,434.48,2021-06-21 10:46:45,transferencia
5154,922,965,370.11,2022-04-05 08:48:21,transferencia
5155,298,346,604.18,2021-06-06 22:00:55,transferencia
5156,917,999,315.78,2020-11-25 08:32:19,transferencia
5157,664,420,202.11,2021-01-12 06:49:07,transferencia
5158,135,247,429.12,2021-08-31 00:29:18,transferencia
5159,848,894,238.12,2023-01-26 11:51:45,transferencia
5160,813,287,778.61,2021-04-28 04:52:54,transferencia
5161,480,110,445.25,2023-08-09 05:24:02,transferencia
5162,650,682,457.49,2022-12-01 22:46:51,transferencia
5163,415,421,284.85,2020-05-09 16:09:12,transferencia
5164,779,683,28.49,2021-02-20 20:15:32,transferencia
5165,64,31,905.14,2022-12-27 21:00:21,transferencia
5166,996,475,111.65,2021-05-18 12:30:20,transferencia
5167,740,104,824.05,2021-01-29 06:17:40,transferencia
5168,558,806,941.41,2023-11-18 23:02:01,transferencia
5169,1016,809,193.2,2020-01-08 04:53:02,transferencia
5170,430,364,620.69,2020-02-11 05:17:02,transferencia
5171,616,350,17.53,2021-10-10 15:20:59,transferencia
5172,351,805,439.28,2022-04-14 19:53:39,transferencia
5173,287,635,285.19,2022-05-11 18:55:13,transferencia
5174,982,493,249.26,2021-12-18 02:09:13,transferencia
5175,571,243,337.38,2020-03-06 10:26:24,transferencia
5176,503,473,686.79,2020-03-23 20:02:00,transferencia
5177,179,339,800.18,2022-12-01 18:16:55,transferencia
5178,941,784,77.93,2022-06-09 10:05:15,transferencia
5179,663,25,286.72,2020-12-02 01:11:08,transferencia
5180,833,880,404.36,2020-04-19 19:31:02,transferencia
5181,446,776,152.62,2020-06-19 06:56:13,transferencia
5182,891,160,535.14,2020-11-08 12:54:53,transferencia
5183,54,649,788.96,2020-04-02 09:20:45,transferencia
5184,185,955,334.2,2022-04-06 14:29:09,transferencia
5185,981,884,571.28,2020-01-26 13:18:21,transferencia
5186,803,217,266.16,2022-11-23 03:51:20,transferencia
5187,240,34,280.99,2022-06-07 01:11:57,transferencia
5188,281,17,233.23,2021-04-23 21:52:20,pago
5189,672,814,829.67,2020-09-03 22:01:09,transferencia
5190,177,936,692.26,2020-02-12 21:11:41,transferencia
5191,999,322,257.5,2023-12-27 01:39:48,transferencia
5192,109,442,464.63,2021-05-14 14:23:34,transferencia
5193,633,228,151.83,2023-09-24 03:35:15,transferencia
5194,470,134,471.55,2021-10-07 05:19:57,transferencia
5195,946,317,574.94,2022-07-13 23:35:04,transferencia
5196,984,790,13.82,2020-09-23 18:43:11,transferencia
5197,979,990,325.54,2021-09-06 10:26:40,transferencia
5198,799,361,489.51,2023-10-18 04:12:26,transferencia
5199,276,718,159.6,2020-04-07 08:16:23,transferencia
5200,686,880,475.29,2023-04-05 14:02:15,transferencia
5201,876,467,405.93,2022-06-07 05:57:21,transferencia
5202,277,88,824.84,2022-03-28 02:00:30,transferencia
5203,535,773,801.67,2020-09-01 07:03:56,transferencia
5204,300,122,791.54,2023-07-22 16:33:14,transferencia
5205,713,513,162.33,2023-04-04 05:20:37,transferencia
5206,926,317,806.34,2023-07-27 16:08:06,transferencia
5207,975,938,261.01,2022-04-04 06:09:27,transferencia
5208,990,442,114.01,2023-10-30 04:00:37,transferencia
5209,737,154,320.56,2023-11-23 07:32:18,transferencia
5210,949,110,613.75,2023-11-28 08:02:10,transferencia
5211,149,7,209.8,2023-05-31 15:48:02,pago
5212,523,345,502.79,2020-09-16 02:35:25,transferencia
5213,194,401,198.97,2020-07-04 02:03:20,transferencia
5214,883,880,28.19,2022-09-25 17:48:35,transferencia
5215,112,608,68.87,2023-05-20 07:47:31,transferencia
5216,101,454,378.38,2022-09-01 07:46:27,transferencia
5217,822,571,776.65,2022-09-20 16:36:09,transferencia
5218,299,629,127.61,2020-05-15 06:51:11,transferencia
5219,711,563,237.14,2020-01-26 22:49:59,transferencia
5220,625,967,912.38,2021-04-24 01:32:42,transferencia
5221,362,908,281.79,2020-08-19 11:58:29,transferencia
5222,665,654,980.88,2021-06-21 00:47:35,transferencia
5223,372,289,765.07,2021-09-15 22:58:55,transferencia
5224,337,169,599.34,2021-03-22 11:00:17,transferencia
5225,916,217,164.01,2020-09-26 11:52:47,transferencia
5226,289,741,387.6,2022-10-19 13:27:30,transferencia
5227,501,139,241.06,2023-05-15 14:53:34,transferencia
5228,492,605,564.32,2022-05-31 12:33:28,transferencia
5229,406,662,396.03,2022-02-23 15:06:59,transferencia
5230,724,542,459.1,2020-10-28 00:11:58,transferencia
5231,353,823,766.26,2020-07-18 04:02:30,transferencia
5232,96,858,101.61,2020-06-17 18:47:13,transferencia
5233,276,710,94.94,2022-10-03 04:01:10,transferencia
5234,764,689,524.95,2020-09-20 04:32:10,transferencia
5235,617,33,264.24,2020-11-21 11:50:12,transferencia
5236,513,623,475.84,2020-03-22 12:42:59,transferencia
5237,559,298,398.31,2023-11-26 11:49:49,transferencia
5238,104,31,906.09,2023-11-02 16:16:35,transferencia
5239,351,192,427.72,2021-02-16 08:39:19,transferencia
5240,1010,394,904.81,2022-06-07 08:26:51,transferencia
5241,628,895,902.36,2020-01-18 13:10:54,transferencia
5242,830,144,727.8,2021-05-22 07:21:00,transferencia
5243,1005,236,120.15,2020-12-11 05:02:45,transferencia
5244,87,460,628.18,2022-10-26 01:01:27,transferencia
5245,514,227,521.97,2020-05-29 18:10:29,transferencia
5246,668,733,662.2,2020-03-27 09:19:24,transferencia
5247,299,367,163.96,2023-12-15 15:38:18,transferencia
5248,706,537,344.65,2022-01-09 23:14:46,transferencia
5249,1004,262,180.99,2021-07-22 20:50:00,transferencia
5250,724,630,886.38,2020-09-26 06:06:44,transferencia
5251,246,288,905.5,2023-05-03 15:07:29,transferencia
5252,842,280,983.7,2022-12-17 21:40:56,transferencia
5253,815,418,68.85,2023-12-25 00:36:21,transferencia
5254,134,124,311.57,2020-02-14 04:42:48,transferencia
5255,179,614,720.36,2021-11-17 09:00:32,transferencia
5256,747,494,188.55,2020-10-13 16:50:00,transferencia
5257,170,295,52.45,2022-03-02 21:22:03,transferencia
5258,874,892,70.02,2022-11-14 02:34:14,transferencia
5259,299,277,776.2,2023-03-14 00:17:25,transferencia
5260,396,887,624.92,2022-01-30 14:35:13,transferencia
5261,380,199,186.26,2020-09-07 06:47:00,transferencia
5262,943,199,466.23,2023-04-21 10:06:37,transferencia
5263,53,132,486.49,2022-02-01 20:35:38,transferencia
5264,856,5,389.96,2021-08-03 08:30:30,pago
5265,558,815,244.84,2022-03-02 12:15:15,transferencia
5266,545,13,107.47,2022-05-11 06:38:14,pago
5267,561,425,864.11,2022-01-02 12:10:49,transferencia
5268,622,954,965.31,2023-10-19 05:14:09,transferencia
5269,822,171,413.22,2021-02-04 17:31:39,transferencia
5270,432,875,162.62,2021-05-24 17:34:55,transferencia
5271,1005,694,644.62,2020-12-08 19:14:27,transferencia
5272,342,28,23.4,2023-11-11 16:24:25,transferencia
5273,551,916,629.28,2023-03-04 16:53:19,transferencia
5274,286,204,639.9,2023-09-16 08:44:05,transferencia
5275,673,886,321.73,2022-12-12 09:57:13,transferencia
5276,859,494,54.92,2022-11-09 16:38:15,transferencia
5277,288,603,453.31,2020-09-19 11:46:35,transferencia
5278,113,895,180.94,2021-03-24 15:05:42,transferencia
5279,159,826,395.28,2022-08-10 01:45:12,transferencia
5280,528,620,361.88,2020-12-23 18:24:46,transferencia
5281,230,948,911.05,2020-07-14 16:44:13,transferencia
5282,209,742,651.97,2020-10-13 21:35:10,transferencia
5283,735,190,533.64,2021-07-25 00:30:21,transferencia
5284,877,971,895.76,2023-01-29 16:23:17,transferencia
5285,478,987,843.14,2023-01-30 02:29:39,transferencia
5286,111,225,235.46,2023-05-25 06:18:56,transferencia
5287,844,1019,341.18,2021-05-30 14:15:00,transferencia
5288,399,621,462.09,2020-07-12 11:52:55,transferencia
5289,298,661,389.77,2021-02-18 08:05:16,transferencia
5290,525,155,17.57,2020-10-03 04:33:06,transferencia
5291,51,29,889.63,2023-01-28 12:27:25,transferencia
5292,752,778,202.19,2022-12-25 02:25:58,transferencia
5293,815,605,943.38,2020-04-07 03:01:03,transferencia
5294,795,1011,347.68,2023-03-12 06:54:39,transferencia
5295,611,536,445.41,2020-05-26 14:42:59,transferencia
5296,947,884,295.92,2021-09-22 08:21:51,transferencia
5297,635,358,686.69,2022-10-28 13:50:59,transferencia
5298,521,297,141.96,2020-02-15 06:07:59,transferencia
5299,148,330,235.79,2021-03-16 01:14:07,transferencia
5300,494,979,270.02,2023-05-09 10:50:10,transferencia
5301,160,646,661.35,2022-09-24 06:26:03,transferencia
5302,592,939,222.42,2022-02-11 04:34:54,transferencia
5303,564,4,174.51,2022-03-08 12:06:01,pago
5304,860,960,548.1,2023-02-25 02:23:34,transferencia
5305,820,785,68.46,2020-02-18 13:09:19,transferencia
5306,44,572,900.03,2022-11-01 19:41:56,transferencia
5307,873,791,815.27,2020-03-30 23:05:03,transferencia
5308,295,399,326.36,2022-07-17 22:59:26,transferencia
5309,539,37,412.15,2023-12-27 00:40:06,transferencia
5310,21,216,426.02,2022-05-17 12:59:22,transferencia
5311,269,105,278.22,2021-10-26 07:24:10,transferencia
5312,545,966,796.43,2022-09-21 17:48:21,transferencia
5313,730,516,640.28,2023-07-25 01:51:09,transferencia
5314,220,297,65.86,2022-08-02 20:54:31,transferencia
5315,1004,542,718.92,2020-04-30 18:16:30,transferencia
5316,168,258,333.31,2020-10-19 13:51:32,transferencia
5317,994,31,760.19,2022-06-12 17:20:03,transferencia
5318,397,678,843.81,2020-06-21 01:06:20,transferencia
5319,310,154,896.93,2022-06-03 01:24:23,transferencia
5320,1005,293,361.37,2022-11-11 11:14:07,transferencia
5321,473,345,298.94,2023-06-06 16:48:14,transferencia
5322,183,905,204.27,2021-12-29 00:43:24,transferencia
5323,196,604,449.49,2021-04-16 07:55:27,transferencia
5324,764,113,104.48,2022-08-10 21:39:32,transferencia
5325,682,72,213.46,2020-11-16 17:22:37,transferencia
5326,472,298,124.73,2021-03-13 14:46:21,transferencia
5327,504,336,816.14,2022-02-26 20:31:06,transferencia
5328,152,638,122.05,2020-04-20 07:33:16,transferencia
5329,693,101,994.9,2020-05-18 23:53:11,transferencia
5330,712,991,995.16,2022-05-25 21:24:27,transferencia
5331,53,49,99.71,2021-11-17 21:24:28,transferencia
5332,523,282,279.14,2021-11-14 01:08:44,transferencia
5333,345,797,749.3,2023-06-29 16:54:14,transferencia
5334,301,127,490.91,2022-12-11 13:30:47,transferencia
5335,126,465,15.29,2022-04-06 03:45:29,transferencia
5336,135,144,146.86,2020-07-08 16:26:14,transferencia
5337,1003,820,406.15,2022-09-12 19:22:13,transferencia
5338,274,828,345.08,2022-05-04 10:15:43,transferencia
5339,584,475,998.53,2020-09-21 00:02:19,transferencia
5340,173,68,923.3,2020-08-16 02:10:23,transferencia
5341,163,664,69.39,2021-09-10 01:19:01,transferencia
5342,823,962,414.9,2022-03-05 11:18:06,transferencia
5343,751,481,897.42,2022-05-09 08:44:50,transferencia
5344,816,373,897.14,2022-09-17 13:36:24,transferencia
5345,857,172,669.58,2021-11-24 08:51:04,transferencia
5346,496,642,531.61,2022-07-12 20:41:09,transferencia
5347,915,274,790.36,2021-03-11 23:06:03,transferencia
5348,647,1013,155.65,2022-04-24 14:21:06,transferencia
5349,724,129,255.32,2022-01-31 17:58:48,transferencia
5350,928,132,511.13,2021-07-03 23:37:14,transferencia
5351,530,959,287.28,2022-06-04 16:25:04,transferencia
5352,123,726,353.85,2021-10-22 19:28:00,transferencia
5353,136,169,252.07,2020-08-24 06:31:10,transferencia
5354,355,899,236.98,2021-07-01 01:05:10,transferencia
5355,332,380,700.1,2022-08-26 02:53:06,transferencia
5356,63,745,699.01,2023-06-06 01:23:16,transferencia
5357,124,126,403.71,2022-06-12 21:22:49,transferencia
5358,532,271,311.97,2022-06-11 19:49:13,transferencia
5359,397,583,423.5,2022-08-18 03:19:29,transferencia
5360,532,955,466.81,2023-10-07 05:23:00,transferencia
5361,54,983,897.53,2020-08-06 16:15:32,transferencia
5362,800,365,573.76,2020-02-23 10:40:16,transferencia
5363,644,343,567.6,2021-08-24 21:34:23,transferencia
5364,418,12,802.35,2021-08-24 16:52:05,pago
5365,343,436,761.52,2023-07-18 12:40:12,transferencia
5366,858,92,112.62,2023-03-06 05:28:11,transferencia
5367,345,680,439.69,2022-03-13 01:27:15,transferencia
5368,157,966,22.83,2023-03-04 23:15:17,transferencia
5369,49,639,919.65,2021-11-04 09:28:20,transferencia
5370,91,997,715.83,2022-11-17 04:02:40,transferencia
5371,956,832,839.6,2022-03-07 07:30:37,transferencia
5372,110,223,807.13,2023-09-01 13:32:13,transferencia
5373,261,431,61.35,2021-07-05 02:00:45,transferencia
5374,886,666,785.27,2022-02-08 03:21:01,transferencia
5375,58,167,635.79,2023-09-25 23:36:19,transferencia
5376,696,596,888.14,2022-08-18 21:20:14,transferencia
5377,876,766,74.54,2023-08-15 14:06:04,transferencia
5378,474,968,442.69,2023-02-20 06:37:05,transferencia
5379,957,680,249.96,2023-09-28 23:57:22,transferencia
5380,52,43,161.27,2021-12-02 13:51:24,transferencia
5381,656,66,249.3,2023-03-14 14:17:01,transferencia
5382,853,537,55.67,2020-03-23 19:56:33,transferencia
5383,495,506,728.38,2022-07-29 01:06:17,transferencia
5384,486,669,808.37,2023-08-13 14:46:21,transferencia
5385,164,393,885.87,2023-09-14 22:51:46,transferencia
